name,address,phone,rating,review_count,timing,url,images,source_category
Star Chicken Fry,"Main Road Aundha Nagnath, Hingoli",Show Number,4.1,10,,https://www.justdial.com/Hingoli/Star-Chicken-Fry-Aundha-Nagnath/9999P2456-2456-240611162351-Y4P5_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels/hotel-3-hotels-3-bp1sw-250.jpg?w=640&q=75,Hotels
Westend Hotel,"Aadhar Building Adgaon, Hingoli",Show Number,3.8,37,,https://www.justdial.com/Hingoli/Westend-Hotel-Lalbaug-Adgaon/9999P2456-2456-240409221457-T3C4_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels/hotel-5-hotels-5-zpgnv-250.jpg?w=640&q=75,Hotels
Hotel Gajanan Baba,"Shop No 1 Parbhani Road Khandegaon, Basmath",Show Number,4.0,2,,,https://images.jdmagicbox.com/comp/def_content/hotels/hotel-2-hotels-2-e4h9v-250.jpg?w=640&q=75,Hotels
Gurukrup Hotel,"Parbhani Basmat Road Khajipura, Basmath",Show Number,4.0,2,,,https://images.jdmagicbox.com/comp/def_content/hotels/hotels-2-hotels-8-yn3hb-250.jpg?w=640&q=75,Hotels
hotel anusaya,"Sengaon Hingoli, Hingoli",Show Number,4.5,4,,https://www.justdial.com/Hingoli/Hotel-anusaya-Sengaon-Hingoli/9999P2456-2456-210922154725-K3D4_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/v2/comp/hingoli/d4/9999p2456.2456.210922154725.k3d4/catalogue/hotel-anusaya-sengaon-hingoli-hingoli-6wssgsg5wh-250.jpg?w=640&q=75,Hotels
Hotel Suryawanshi,"Shop No 1 Aundha Road Chondi, Basmath",Show Number,4.0,2,,,https://images.jdmagicbox.com/comp/def_content/hotels-seating/5lxovoxi9h-hotels-seating-1-jjt88-250.jpg?w=640&q=75,Hotels
Aleem Hotel,"Kalamnuri Hingoli, Hingoli",Show Number,3.0,4,,https://www.justdial.com/Hingoli/Aleem-Hotel-Kalamnuri-Hingoli/9999P2456-2456-180225212309-L8S2_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels/hotel-2-hotels-2-e4h9v-250.jpg?w=640&q=75,Hotels
Hotel Roshani,"Risod Sengaon Road Pankanhergaon, Hingoli",Show Number,3.6,7,,https://www.justdial.com/Hingoli/Hotel-Roshani-Pankanhergaon/9999P2456-2456-231017142815-T5L9_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels/hotel--hotels-1-85nn9-250.jpg?w=640&q=75,Hotels
Bhalerao Palace,"Sawana, Hingoli",Show Number,3.6,10,,https://www.justdial.com/Hingoli/Bhalerao-Palace-Sawana/9999P2456-2456-180904075003-W5G2_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels-seating/rppv1snb5r-hotels-seating-4-hyzia-250.jpg?w=640&q=75,Hotels
Hotel Nisarg Dhaba,"Nanded to Jintur Road Ambanath, Hingoli",Show Number,2.6,5,,https://www.justdial.com/Hingoli/Hotel-Nisarg-Dhaba-Beside-Vedhanth-Juice-Center-Ambanath/9999P2456-2456-230323144952-Y7R9_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/hotels/hotel-2-hotels-2-e4h9v-250.jpg?w=640&q=75,Hotels
"Hotel Rudra Residency
5 Star Hotel
₹ 1,187
per night","Jintur Road Aundha Nagnath, Hingoli",Show Number,4.2,23,,https://www.justdial.com/Hingoli/Hotel-Rudra-Residency-Opposite-Aundha-Nagnath-Temple-Aundha-Nagnath/9999P2456-2456-251001122922-K1L6_BZDET?trkid=&term=&ncatid=10255012&area=&search=Popular%20Hotels%20in%20Hingoli&mncatname=Hotels&ftterm=&abd_btn=Get%20Best%20Deal&abd_heading=Hotels&isOpenAbd=1&bd=1&cat_b2b_flag=0&searchfrom=lst&thumbnail=,https://images.jdmagicbox.com/comp/def_content/5-star-hotels/gaoby0lqou-5-star-hotels-4-ni56t-250.jpg?w=640&q=75,Hotels
